id,author_id,text,retweets,permalink,date,formatted_date,favorites,mentions,hashtags,geo,urls,search_term,text_clean,index_x,Topic0,Topic1,Topic2,Topic3,Topic4,dominant_topic,index_y,Word 0,Word 1,Word 2,Word 3,Word 4,topic_index
1130457730593054720,95589590.0,"nothing is certain but death, taxes and insurance sales appointment (@exp in kowloon tong, hong kong) https://www.swarmapp.com/c/d4xxrfpdmav",0.0,https://twitter.com/yickhong/status/1130457730593054720,2019-05-20 12:58:20+00:00,Mon May 20 12:58:20 +0000 2019,0.0,,,,https://www.swarmapp.com/c/d4XxrFPdMAv,insurance,nothing is certain but death taxes and insurance sales appointment  in kowloon tong hong kong ,Doc56,0.03,0.03,0.87,0.03,0.03,2,Topic 2,financial,losing,yu,tl,may,2
1130282792590307328,768596407.0,"sf/bay area, home to the largest tech companies & many u40 billionaires... also has tent city. my mate who only needed a couple of asprin, landed his insurance co a $130k bill. regulation, and a safety net via taxes isn’t always a bad thing. free markets are far from perfect. ",0.0,https://twitter.com/nickteulon/status/1130282792590307328,2019-05-20 01:23:12+00:00,Mon May 20 01:23:12 +0000 2019,5.0,,,,,insurance,sfbay area home to the largest tech companies  many u40 billionaires also has tent city my mate who only needed a couple of asprin landed his insurance co a 130k bill regulation and a safety net via taxes isn’t always a bad thing free markets are far from perfect ,Doc57,0.96,0.01,0.01,0.01,0.01,0,Topic 0,polyandry,sequential,claim,end,office,0
1128624392492146688,1376025242.0,"most of the people i talk to wouldn't fall into any of these three categories: mostly professionals who have only ever invested in 1.5% fee mutual funds, even more expensive insurance products, or investment properties",0.0,https://twitter.com/QuantOfAsia/status/1128624392492146688,2019-05-15 11:33:18+00:00,Wed May 15 11:33:18 +0000 2019,0.0,,,,,insurance,most of the people i talk to wouldnt fall into any of these three categories mostly professionals who have only ever invested in 15 fee mutual funds even more expensive insurance products or investment properties,Doc58,0.92,0.02,0.02,0.02,0.02,0,Topic 0,polyandry,sequential,claim,end,office,0
1127380246007812102,25479469.0,yes because the maximum gain is to insurance companies.,0.0,https://twitter.com/RajivGupta11/status/1127380246007812102,2019-05-12 01:09:31+00:00,Sun May 12 01:09:31 +0000 2019,0.0,,,,,insurance,yes because the maximum gain is to insurance companies,Doc59,0.8,0.05,0.05,0.05,0.05,0,Topic 0,polyandry,sequential,claim,end,office,0
1125943753783406593,260277552.0,"under the new #insurance intermediary #licensing regime in hong kong, #employees of insurers may need to be licensed if they carry out regulated activities. partner tl lim and counsel jenny yu explains further in this legal update: https://www.mayerbrown.com/en/perspectives-events/publications/2019/05/employees-of-insurers-beware-do-you-need-to-be-licensed-as-an-insurance-intermediary",0.0,https://twitter.com/MayerBrownAsia/status/1125943753783406593,2019-05-08 02:01:24+00:00,Wed May 08 02:01:24 +0000 2019,0.0,,#insurance #licensing #employees,,https://www.mayerbrown.com/en/perspectives-events/publications/2019/05/employees-of-insurers-beware-do-you-need-to-be-licensed-as-an-insurance-intermediary,insurance,under the new insurance intermediary licensing regime in hong kong employees of insurers may need to be licensed if they carry out regulated activities partner tl lim and counsel jenny yu explains further in this legal update ,Doc60,0.01,0.01,0.96,0.01,0.01,2,Topic 2,financial,losing,yu,tl,may,2
1125178353969844224,471157677.0,capitalism is so great that i’ve been trying to check if my doctor is covered under my health insurance and i still haven’t been able #universalhealthcare,0.0,https://twitter.com/ian_a_bentley/status/1125178353969844224,2019-05-05 23:19:59+00:00,Sun May 05 23:19:59 +0000 2019,0.0,,#universalhealthcare,,,insurance,capitalism is so great that i’ve been trying to check if my doctor is covered under my health insurance and i still haven’t been able universalhealthcare,Doc61,0.03,0.03,0.03,0.89,0.03,3,Topic 3,jinmao,change,0817hk,firm,ping,3
1121961905105408000,155198024.0,we can agreee and i think same accounts for #insurance,0.0,https://twitter.com/samohtdicapo/status/1121961905105408000,2019-04-27 02:18:57+00:00,Sat Apr 27 02:18:57 +0000 2019,1.0,,#Insurance,,,insurance,we can agreee and i think same accounts for insurance,Doc62,0.05,0.05,0.05,0.8,0.05,3,Topic 3,jinmao,change,0817hk,firm,ping,3
1121632135931019264,46358909.0,"too bad most of the trades are done by computers... but a noteworthy stunt nonetheless. now if pension funds, insurance companies, and endowments would push to #decade bono employees",0.0,https://twitter.com/gregsgroove/status/1121632135931019264,2019-04-26 04:28:34+00:00,Fri Apr 26 04:28:34 +0000 2019,1.0,,#decade,,,insurance,too bad most of the trades are done by computers but a noteworthy stunt nonetheless now if pension funds insurance companies and endowments would push to decade bono employees,Doc63,0.93,0.02,0.02,0.02,0.02,0,Topic 0,polyandry,sequential,claim,end,office,0
1121278586550272001,1376025242.0,"if $tsla can rise so far while losing money selling cars, imagine how far they can go losing money on every insurance policy.",0.0,https://twitter.com/QuantOfAsia/status/1121278586550272001,2019-04-25 05:03:42+00:00,Thu Apr 25 05:03:42 +0000 2019,2.0,,,,,insurance,if tsla can rise so far while losing money selling cars imagine how far they can go losing money on every insurance policy,Doc64,0.03,0.03,0.87,0.03,0.03,2,Topic 2,financial,losing,yu,tl,may,2
1121259041731141632,390399332.0,ummmm.....still a partnership with an existing insurance company.,0.0,https://twitter.com/jfhksar88/status/1121259041731141632,2019-04-25 03:46:02+00:00,Thu Apr 25 03:46:02 +0000 2019,0.0,,,,,insurance,ummmmstill a partnership with an existing insurance company,Doc65,0.07,0.73,0.07,0.07,0.07,1,Topic 1,agassi,term,care,catching,wonderful,1
1121247638806884352,390399332.0,he’s partnering with an existing insurance company. pointless drama.,0.0,https://twitter.com/jfhksar88/status/1121247638806884352,2019-04-25 03:00:43+00:00,Thu Apr 25 03:00:43 +0000 2019,1.0,,,,,insurance,he’s partnering with an existing insurance company pointless drama,Doc66,0.05,0.8,0.05,0.05,0.05,1,Topic 1,agassi,term,care,catching,wonderful,1
1120318654573244417,29694955.0,"buying travel insurance and surprised to see gaelic football lumped in with running the bulls, spelunking and jousting as sports not covered in any event... ",1.0,https://twitter.com/fbermingham/status/1120318654573244417,2019-04-22 13:29:16+00:00,Mon Apr 22 13:29:16 +0000 2019,11.0,,,,,insurance,buying travel insurance and surprised to see gaelic football lumped in with running the bulls spelunking and jousting as sports not covered in any event ,Doc67,0.02,0.02,0.02,0.93,0.02,3,Topic 3,jinmao,change,0817hk,firm,ping,3
1117981406628499456,11302532.0,vhis to give new life to hk life insurance market: fitch https://www.cw.com.hk/it-hk/vhis-to-give-new-life-to-hk-life-insurance-market-fitch,0.0,https://twitter.com/charlesmok/status/1117981406628499456,2019-04-16 02:41:53+00:00,Tue Apr 16 02:41:53 +0000 2019,0.0,,,,https://www.cw.com.hk/it-hk/vhis-to-give-new-life-to-hk-life-insurance-market-fitch,insurance,vhis to give new life to hk life insurance market fitch ,Doc68,0.73,0.07,0.07,0.07,0.07,0,Topic 0,polyandry,sequential,claim,end,office,0
1117347215620501505,1376025242.0,"state residency constraints are probably a main reason i haven't yet found a ""vanguard of term life insurance"". many asian insurers still get away with charging over 3x as much on term life as comparable us policies.",0.0,https://twitter.com/QuantOfAsia/status/1117347215620501505,2019-04-14 08:41:50+00:00,Sun Apr 14 08:41:50 +0000 2019,0.0,,,,,insurance,state residency constraints are probably a main reason i havent yet found a vanguard of term life insurance many asian insurers still get away with charging over 3x as much on term life as comparable us policies,Doc69,0.01,0.94,0.01,0.01,0.01,1,Topic 1,agassi,term,care,catching,wonderful,1
1117245083751862273,25243724.0,those runs are above my insurance grade though.,0.0,https://twitter.com/3747S_14458E/status/1117245083751862273,2019-04-14 01:56:00+00:00,Sun Apr 14 01:56:00 +0000 2019,0.0,,,,,insurance,those runs are above my insurance grade though,Doc70,0.07,0.07,0.07,0.07,0.73,4,Topic 4,tesla,healthy,de,british,calls,4
1176689703422029824,1.052580326302765e+18,"when relationships ended i gave myself 24 hours of cry all you want whenever where ever & wallow. after that no more crying, time to get my life organized. when my mom died two years ago, i simply packed my bags and my credit card and traveled the world.",1.0,https://twitter.com/itsokmeghan/status/1176689703422029824,2019-09-25 02:47:41+00:00,Wed Sep 25 02:47:41 +0000 2019,34.0,,,,,credit card,when relationships ended i gave myself 24 hours of cry all you want whenever where ever  wallow after that no more crying time to get my life organized when my mom died two years ago i simply packed my bags and my credit card and traveled the world,Doc0,0.95,0.01,0.01,0.01,0.01,0,Topic 0,yung,brunch,come,comfortable,enjoying,0
1175254960390295553,19509514.0,i’m the second card holder on my joint credit card and here they won’t divulge any details of this card account to me...,0.0,https://twitter.com/MsAlliance/status/1175254960390295553,2019-09-21 03:46:32+00:00,Sat Sep 21 03:46:32 +0000 2019,0.0,,,,,credit card,i’m the second card holder on my joint credit card and here they won’t divulge any details of this card account to me,Doc1,0.04,0.04,0.04,0.84,0.04,3,Topic 3,find,google,rent,way,water,3
1166984702818844673,351555579.0,"buying stuff with a credit card; surveillance-wise it’s about the same but convenience win goes to the face, not the card. assuming it’s reliable technology, facial recognition has potential to be more secure for the credit user as well (although encourages face id theft)",0.0,https://twitter.com/torridtext/status/1166984702818844673,2019-08-29 08:03:29+00:00,Thu Aug 29 08:03:29 +0000 2019,0.0,,,,,credit card,buying stuff with a credit card surveillancewise it’s about the same but convenience win goes to the face not the card assuming it’s reliable technology facial recognition has potential to be more secure for the credit user as well although encourages face id theft,Doc2,0.01,0.01,0.96,0.01,0.01,2,Topic 2,face,debt,stuff,surveillancewise,assuming,2
1165555597149786112,458063663.0,"i need to find a place to stay in because my rent is ending, i need to pay off my credit card, i nees to go back to the gym i need to breathe drink water i need to eat i need to find a way out",0.0,https://twitter.com/AelysiiianArt/status/1165555597149786112,2019-08-25 09:24:43+00:00,Sun Aug 25 09:24:43 +0000 2019,0.0,,,,,credit card,i need to find a place to stay in because my rent is ending i need to pay off my credit card i nees to go back to the gym i need to breathe drink water i need to eat i need to find a way out,Doc3,0.02,0.02,0.02,0.94,0.02,3,Topic 3,find,google,rent,way,water,3
1161868648882962432,2174258295.0,can you check the status of my credit card application please,0.0,https://twitter.com/michwheeler/status/1161868648882962432,2019-08-15 05:14:07+00:00,Thu Aug 15 05:14:07 +0000 2019,0.0,,,,,credit card,can you check the status of my credit card application please,Doc4,0.84,0.04,0.04,0.04,0.04,0,Topic 0,yung,brunch,come,comfortable,enjoying,0
1158240400592777216,2765050640.0,airport staff just pulled me out of line and moved me to the front... the clout my credit card gives me is limitless,0.0,https://twitter.com/OcarinaOfAndy/status/1158240400592777216,2019-08-05 04:56:45+00:00,Mon Aug 05 04:56:45 +0000 2019,1.0,,,,,credit card,airport staff just pulled me out of line and moved me to the front the clout my credit card gives me is limitless,Doc5,0.9,0.03,0.03,0.03,0.03,0,Topic 0,yung,brunch,come,comfortable,enjoying,0
1158232467817414657,2765050640.0,"honestly had the best long layover ever in hong kong. my credit card lets me access united lounges for free 2x/year, and i had breakfast, brunch, and lunch while enjoying fast internet and comfortable seats with amazing views out the window. seoul, here i come!",0.0,https://twitter.com/OcarinaOfAndy/status/1158232467817414657,2019-08-05 04:25:13+00:00,Mon Aug 05 04:25:13 +0000 2019,6.0,,,,,credit card,honestly had the best long layover ever in hong kong my credit card lets me access united lounges for free 2xyear and i had breakfast brunch and lunch while enjoying fast internet and comfortable seats with amazing views out the window seoul here i come,Doc6,0.97,0.01,0.01,0.01,0.01,0,Topic 0,yung,brunch,come,comfortable,enjoying,0
1158171280358514688,5813632.0,a technical thing as many eastside chinese joints have pretty low margin so that extra 2-3% credit card processing fee is one that they can do without.,0.0,https://twitter.com/yipenglu/status/1158171280358514688,2019-08-05 00:22:05+00:00,Mon Aug 05 00:22:05 +0000 2019,0.0,,,,,credit card,a technical thing as many eastside chinese joints have pretty low margin so that extra 23 credit card processing fee is one that they can do without,Doc7,0.94,0.01,0.01,0.01,0.01,0,Topic 0,yung,brunch,come,comfortable,enjoying,0
1158155194359668736,2765050640.0,update 1: drinking a mimosa while having brie cheese on crackers with a drizzle of honey added. god bless the free shit my credit card gives me,0.0,https://twitter.com/OcarinaOfAndy/status/1158155194359668736,2019-08-04 23:18:10+00:00,Sun Aug 04 23:18:10 +0000 2019,3.0,,,,,credit card,update 1 drinking a mimosa while having brie cheese on crackers with a drizzle of honey added god bless the free shit my credit card gives me,Doc8,0.94,0.02,0.02,0.02,0.02,0,Topic 0,yung,brunch,come,comfortable,enjoying,0
1156506897991774209,9.195810969744876e+17,credit card promotional video shooting . . https://www.modelfactory.com.hk . . . #japanesemodel #creditcard #modelfactory #japanhongkong #hkmodel #modelagency #hkmodelagency @hong kong https://www.instagram.com/p/b0k8tngbvuy/?igshid=r7hp38yvdjn,0.0,https://twitter.com/modelfactoryhk/status/1156506897991774209,2019-07-31 10:08:25+00:00,Wed Jul 31 10:08:25 +0000 2019,0.0,,#japanesemodel #creditcard #modelfactory #JapanHongKong #hkmodel #modelagency #hkmodelagency,,"https://www.modelfactory.com.hk,https://www.instagram.com/p/B0k8TNgBvuY/?igshid=r7hp38yvdjn",credit card,credit card promotional video shooting       japanesemodel creditcard modelfactory japanhongkong hkmodel modelagency hkmodelagency  kong ,Doc9,0.02,0.91,0.02,0.02,0.02,1,Topic 1,n,mijn,abang,mobile,gender,1
1155791231714283520,2826019873.0,"while credit card and octopus card payments still dominate the hong kong markets, the popularity of mobile payments is increasing. technode asked people attending #riseconf this year if they used mobile payments alot. catch the full video here ",2.0,https://twitter.com/RISEConfHQ/status/1155791231714283520,2019-07-29 10:44:37+00:00,Mon Jul 29 10:44:37 +0000 2019,12.0,,#RISEConf,,https://technode.com/2019/07/25/chinese-firms-circle-as-hong-kongers-embrace-mobile-payments/,credit card,while credit card and octopus card payments still dominate the hong kong markets the popularity of mobile payments is increasing technode asked people attending riseconf this year if they used mobile payments alot catch the full video here ,Doc10,0.01,0.94,0.01,0.01,0.01,1,Topic 1,n,mijn,abang,mobile,gender,1
1154243212329881601,1.0587907898939064e+18,my credit card is crying. at least it’s not $310 when i attempted to book another uber around 9:40am.. ,0.0,https://twitter.com/racporter/status/1154243212329881601,2019-07-25 04:13:21+00:00,Thu Jul 25 04:13:21 +0000 2019,2.0,,,,,credit card,my credit card is crying at least it’s not 310 when i attempted to book another uber around 940am ,Doc11,0.03,0.03,0.03,0.89,0.03,3,Topic 3,find,google,rent,way,water,3
1152907897946267649,56125161.0,"octopus card contained travel n purchase info (where, when n what) .some use personalized card that also hv personal info like name, gender, address, bank/credit card a/c, etc. it's commonly believe that police can use those info as evidence/lead to make arrest.",0.0,https://twitter.com/gcgar_t/status/1152907897946267649,2019-07-21 11:47:17+00:00,Sun Jul 21 11:47:17 +0000 2019,1.0,,,,,credit card,octopus card contained travel n purchase info where when n what some use personalized card that also hv personal info like name gender address bankcredit card ac etc its commonly believe that police can use those info as evidencelead to make arrest,Doc12,0.01,0.96,0.01,0.01,0.01,1,Topic 1,n,mijn,abang,mobile,gender,1
1151837137681018881,7.81525088860418e+17,bukas pls abang abang na ha bili na tayo if walang credit card magpabili or pwede cod hahha #maymaygandanggandoll,1.0,https://twitter.com/ellamayward/status/1151837137681018881,2019-07-18 12:52:28+00:00,Thu Jul 18 12:52:28 +0000 2019,2.0,,#MAYMAYGandangGanDOLL,,,credit card,bukas pls abang abang na ha bili na tayo if walang credit card magpabili or pwede cod hahha maymaygandanggandoll,Doc13,0.01,0.94,0.01,0.01,0.01,1,Topic 1,n,mijn,abang,mobile,gender,1
1150304010278072320,28944101.0,"as an iphone user i received an invoice from google play! wth is that? another credit card fradulent!!?? turns out it is my google drive subscription, meh :/",0.0,https://twitter.com/ar_hoi/status/1150304010278072320,2019-07-14 07:20:22+00:00,Sun Jul 14 07:20:22 +0000 2019,2.0,,,,,credit card,as an iphone user i received an invoice from google play wth is that another credit card fradulent turns out it is my google drive subscription meh ,Doc14,0.02,0.02,0.02,0.94,0.02,3,Topic 3,find,google,rent,way,water,3
1149581864660692992,7.485237637386486e+17,dli gamiton ang medicare para naa na pang bayad credit card. hahahaah! labaaaan!,0.0,https://twitter.com/kleinmaetrazona/status/1149581864660692992,2019-07-12 07:30:49+00:00,Fri Jul 12 07:30:49 +0000 2019,0.0,,,,,credit card,dli gamiton ang medicare para naa na pang bayad credit card hahahaah labaaaan,Doc15,0.02,0.02,0.02,0.02,0.92,4,Topic 4,macau,reluxdiscountcode,wondrlust,checkout,code,4
1148904954943307776,1.1329097831140844e+18,"we are sorry for the inconvenience. the reason is determined by the maintenance of our website a few days ago. currently stable, you can use your credit card to buy goods as usual. regards.",0.0,https://twitter.com/HumpineQuilts/status/1148904954943307776,2019-07-10 10:41:01+00:00,Wed Jul 10 10:41:01 +0000 2019,0.0,,,,,credit card,we are sorry for the inconvenience the reason is determined by the maintenance of our website a few days ago currently stable you can use your credit card to buy goods as usual regards,Doc16,0.02,0.02,0.02,0.94,0.02,3,Topic 3,find,google,rent,way,water,3
1148549641773965313,333375116.0,short horror story: credit card bill. : annquiambaosalvador #travelgoals #lovelots #hongkongness #xoxo @hong kong https://www.instagram.com/p/bzszxffly9-/?igshid=3w5pe31wcn5h,0.0,https://twitter.com/missnicole_xoxo/status/1148549641773965313,2019-07-09 11:09:08+00:00,Tue Jul 09 11:09:08 +0000 2019,1.0,,#travelgoals #lovelots #hongkongness #xoxo,,https://www.instagram.com/p/BzsZxFfly9-/?igshid=3w5pe31wcn5h,credit card,short horror story credit card bill  annquiambaosalvador travelgoals lovelots hongkongness xoxo  kong ,Doc17,0.02,0.92,0.02,0.02,0.02,1,Topic 1,n,mijn,abang,mobile,gender,1
1147387259265536000,16104051.0,headed to the jade market in kowloon. i suspect my credit card may not survive.,1.0,https://twitter.com/stipton/status/1147387259265536000,2019-07-06 06:10:14+00:00,Sat Jul 06 06:10:14 +0000 2019,5.0,,,,,credit card,headed to the jade market in kowloon i suspect my credit card may not survive,Doc18,0.03,0.03,0.9,0.03,0.03,2,Topic 2,face,debt,stuff,surveillancewise,assuming,2
1147040868190359552,1.0576335254179512e+18,@kristtps can pay for alipay or credit card? #kerristb #kristperawat,1.0,https://twitter.com/LgapgapC/status/1147040868190359552,2019-07-05 07:13:48+00:00,Fri Jul 05 07:13:48 +0000 2019,5.0,@kristtps,#kerristb #KristPerawat,,,credit card, can pay for alipay or credit card kerristb kristperawat,Doc19,0.07,0.73,0.07,0.07,0.07,1,Topic 1,n,mijn,abang,mobile,gender,1
1144466094112985088,97003436.0,"highly-informative thread - thank you! mtr have committed to extending qr code-based payments to all stations from the middle of next year, as well as replacing ticketing machines with new ones that allow credit card payment",0.0,https://twitter.com/jamesplloyd/status/1144466094112985088,2019-06-28 04:42:34+00:00,Fri Jun 28 04:42:34 +0000 2019,1.0,,,,,credit card,highlyinformative thread  thank you mtr have committed to extending qr codebased payments to all stations from the middle of next year as well as replacing ticketing machines with new ones that allow credit card payment,Doc20,0.01,0.01,0.01,0.01,0.95,4,Topic 4,macau,reluxdiscountcode,wondrlust,checkout,code,4
1143892098015383552,7.799006744944353e+17,called the hooker to ask if she accepts credit card ,0.0,https://twitter.com/TrendTrader86/status/1143892098015383552,2019-06-26 14:41:43+00:00,Wed Jun 26 14:41:43 +0000 2019,0.0,,,,,credit card,called the hooker to ask if she accepts credit card ,Doc21,0.04,0.84,0.04,0.04,0.04,1,Topic 1,n,mijn,abang,mobile,gender,1
1143140058150522881,59707940.0,i would buy the tix first. but i am thinking about how to pay...it seems not available for credit card payment,0.0,https://twitter.com/cha_todiras/status/1143140058150522881,2019-06-24 12:53:23+00:00,Mon Jun 24 12:53:23 +0000 2019,0.0,,,,,credit card,i would buy the tix first but i am thinking about how to payit seems not available for credit card payment,Doc22,0.87,0.03,0.03,0.03,0.03,0,Topic 0,yung,brunch,come,comfortable,enjoying,0
1142718180940402689,2799795811.0,"it's need credit card info, be careful",0.0,https://twitter.com/SasaPSL/status/1142718180940402689,2019-06-23 08:56:59+00:00,Sun Jun 23 08:56:59 +0000 2019,1.0,,,,,credit card,its need credit card info be careful,Doc23,0.1,0.6,0.1,0.1,0.1,1,Topic 1,n,mijn,abang,mobile,gender,1
1141161182549516289,23779898.0,i agree with you it did feel like a nice place to live. in retrospect though it was like having a new credit card with a massive limit and we were all pissing it up the wall as it was all borrowed money that our children and grandchildren will pay for. remember 125% mortgages ?,0.0,https://twitter.com/stumorts/status/1141161182549516289,2019-06-19 01:50:02+00:00,Wed Jun 19 01:50:02 +0000 2019,1.0,,,,,credit card,i agree with you it did feel like a nice place to live in retrospect though it was like having a new credit card with a massive limit and we were all pissing it up the wall as it was all borrowed money that our children and grandchildren will pay for remember 125 mortgages ,Doc24,0.01,0.01,0.95,0.01,0.01,2,Topic 2,face,debt,stuff,surveillancewise,assuming,2
1138953070086221824,43091436.0,"for example, you can then top it up with your linked debit/credit card. i'm sure there are other benefits",0.0,https://twitter.com/JozoJesko/status/1138953070086221824,2019-06-12 23:35:47+00:00,Wed Jun 12 23:35:47 +0000 2019,0.0,,,,,credit card,for example you can then top it up with your linked debitcredit card im sure there are other benefits,Doc25,0.03,0.03,0.03,0.89,0.03,3,Topic 3,find,google,rent,way,water,3
1137245541031710720,8068472.0,"i only contributed $20 for now, but i maxed out my us credit card doing it. will give more when i can.",0.0,https://twitter.com/noazark/status/1137245541031710720,2019-06-08 06:30:40+00:00,Sat Jun 08 06:30:40 +0000 2019,4.0,,,,,credit card,i only contributed 20 for now but i maxed out my us credit card doing it will give more when i can,Doc26,0.84,0.04,0.04,0.04,0.04,0,Topic 0,yung,brunch,come,comfortable,enjoying,0
1136263977476845569,20913353.0,"i just paid the pizza delivery man offline via a credit card imprint with triplicate carbon paper... ...in 2019 ...in a world with bitcoin, apple pay &amp; alipay ...in a city that’s had contactless payments since 1997. ",1.0,https://twitter.com/larrysalibra/status/1136263977476845569,2019-06-05 13:30:17+00:00,Wed Jun 05 13:30:17 +0000 2019,34.0,,,,,credit card,i just paid the pizza delivery man offline via a credit card imprint with triplicate carbon paper in 2019 in a world with bitcoin apple pay amp alipay in a city that’s had contactless payments since 1997 ,Doc27,0.01,0.01,0.01,0.01,0.95,4,Topic 4,macau,reluxdiscountcode,wondrlust,checkout,code,4
1135004717803696130,19509514.0,yes. i know. i was very cross but finally gave in. they said that it would be a requirement for all banks soon but there’s no sign of my credit card bank requiring that change.,0.0,https://twitter.com/MsAlliance/status/1135004717803696130,2019-06-02 02:06:26+00:00,Sun Jun 02 02:06:26 +0000 2019,0.0,,,,,credit card,yes i know i was very cross but finally gave in they said that it would be a requirement for all banks soon but there’s no sign of my credit card bank requiring that change,Doc28,0.02,0.02,0.02,0.92,0.02,3,Topic 3,find,google,rent,way,water,3
1134685804368867329,1490526518.0,did you get credit card offers in the mail when you turned 18? i got some and opened one of those,0.0,https://twitter.com/srv5094/status/1134685804368867329,2019-06-01 04:59:11+00:00,Sat Jun 01 04:59:11 +0000 2019,0.0,,,,,credit card,did you get credit card offers in the mail when you turned 18 i got some and opened one of those,Doc29,0.04,0.04,0.84,0.04,0.04,2,Topic 2,face,debt,stuff,surveillancewise,assuming,2
1134388840754339841,19509514.0,i think technically you can call yourself what you like and in fact i always worked under my maiden name and still have a credit card in that name. but passport is in married name and bank told me i could only have one legal name and they required me to change my account to that.,0.0,https://twitter.com/MsAlliance/status/1134388840754339841,2019-05-31 09:19:10+00:00,Fri May 31 09:19:10 +0000 2019,1.0,,,,,credit card,i think technically you can call yourself what you like and in fact i always worked under my maiden name and still have a credit card in that name but passport is in married name and bank told me i could only have one legal name and they required me to change my account to that,Doc30,0.02,0.02,0.02,0.94,0.02,3,Topic 3,find,google,rent,way,water,3
1132970394535616512,110298748.0,"i'm at like a 25% success rate of remembering to use both hands when handing my credit card, etc to cashier",0.0,https://twitter.com/jessiedotjs/status/1132970394535616512,2019-05-27 11:22:46+00:00,Mon May 27 11:22:46 +0000 2019,0.0,,,,,credit card,im at like a 25 success rate of remembering to use both hands when handing my credit card etc to cashier,Doc31,0.03,0.03,0.89,0.03,0.03,2,Topic 2,face,debt,stuff,surveillancewise,assuming,2
1132928445694955520,4334493564.0,eh yung kwentong online shopping at credit card ni anez ang ginamit yung waiter naman ang source daw hahahahaha see how absurd ng kwento sa kabilang kampo ,0.0,https://twitter.com/Jannn1129/status/1132928445694955520,2019-05-27 08:36:04+00:00,Mon May 27 08:36:04 +0000 2019,0.0,,,,,credit card,eh yung kwentong online shopping at credit card ni anez ang ginamit yung waiter naman ang source daw hahahahaha see how absurd ng kwento sa kabilang kampo ,Doc32,0.96,0.01,0.01,0.01,0.01,0,Topic 0,yung,brunch,come,comfortable,enjoying,0
1131848532141326336,586407920.0,sri lanka-based @dialoglk allows direct carrier billing for its post-paid users to pay their @netflix subscriptions. dialog said the feature eliminates need for customers to share additional payment details such as their credit card or debit card numbers. ,0.0,https://twitter.com/Telecomwaring/status/1131848532141326336,2019-05-24 09:04:53+00:00,Fri May 24 09:04:53 +0000 2019,0.0,@dialoglk @netflix,,,https://www.dialog.lk/dialog-and-netflix-announce-strategic-partnership-for-sri-lanka/,credit card,sri lankabased  allows direct carrier billing for its postpaid users to pay their  subscriptions dialog said the feature eliminates need for customers to share additional payment details such as their credit card or debit card numbers ,Doc33,0.01,0.01,0.01,0.01,0.96,4,Topic 4,macau,reluxdiscountcode,wondrlust,checkout,code,4
1131533250701144064,14616979.0,"there's a restaurant in macau airport that only takes macau pass and alipay. no cash, no creditcard.",0.0,https://twitter.com/underexpose/status/1131533250701144064,2019-05-23 12:12:04+00:00,Thu May 23 12:12:04 +0000 2019,2.0,,,,,credit card,theres a restaurant in macau airport that only takes macau pass and alipay no cash no creditcard,Doc34,0.03,0.03,0.03,0.03,0.87,4,Topic 4,macau,reluxdiscountcode,wondrlust,checkout,code,4
1130343435775254528,2849477994.0,i got an email today stating that i have no more credit card debt. two years ago i got out of my student loan debt. am i going back to either? nope. i’m saving for emergencies so i can avoid the credit card &amp; i’m also looking for alternatives to a master’s degree. #debtfree,0.0,https://twitter.com/_KennySoto/status/1130343435775254528,2019-05-20 05:24:10+00:00,Mon May 20 05:24:10 +0000 2019,13.0,,#DebtFree,,,credit card,i got an email today stating that i have no more credit card debt two years ago i got out of my student loan debt am i going back to either nope i’m saving for emergencies so i can avoid the credit card amp i’m also looking for alternatives to a master’s degree debtfree,Doc35,0.01,0.01,0.96,0.01,0.01,2,Topic 2,face,debt,stuff,surveillancewise,assuming,2
1128632654461489152,9.687775542398688e+17,just pay with your hang seng bank credit card by applying the relux coupon code at checkout and get a fabulous discount of 5% on your stay bookings. #reluxpromocode #reluxvouchercode #reluxdiscountcode #reluxdiscount #travel #wondrlust #hongkong #hk #vchk https://bit.ly/2vqwiqd,0.0,https://twitter.com/hkvouchercodes/status/1128632654461489152,2019-05-15 12:06:08+00:00,Wed May 15 12:06:08 +0000 2019,0.0,,#reluxpromocode #reluxvouchercode #reluxdiscountcode #reluxdiscount #travel #wondrlust #hongkong #hk #VCHK,,https://bit.ly/2VqWiQD,credit card,just pay with your hang seng bank credit card by applying the relux coupon code at checkout and get a fabulous discount of 5 on your stay bookings reluxpromocode reluxvouchercode reluxdiscountcode reluxdiscount travel wondrlust hongkong hk vchk ,Doc36,0.01,0.01,0.01,0.01,0.96,4,Topic 4,macau,reluxdiscountcode,wondrlust,checkout,code,4
1128626043655315456,47614929.0,"the lovely people from @neat_app interviewed me yesterday about @webconf_asia and entrepreneurship for their blog series. looking very much forward to it being published. they offer a prepaid credit card and business bank accounts, i both use and love! ",0.0,https://twitter.com/charis/status/1128626043655315456,2019-05-15 11:39:52+00:00,Wed May 15 11:39:52 +0000 2019,6.0,@neat_app @webconf_asia,,,,credit card,the lovely people from  interviewed me yesterday about  and entrepreneurship for their blog series looking very much forward to it being published they offer a prepaid credit card and business bank accounts i both use and love ,Doc37,0.01,0.01,0.01,0.01,0.95,4,Topic 4,macau,reluxdiscountcode,wondrlust,checkout,code,4
